CLASS_KEY,LESSON_KEY,STUDENT_KEY,QUIZ_KEY,QuestionNumber,Question,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,CorrectAnswers,TimeAllottedtoAnswer(seconds),Player,Answer,Correct/Incorrect,Correct,Incorrect,Score
CLS022,AWS01L03,SD364,AWS01L03Q1,Q1,Which of the following is false about Network?,G?m nhi?u thi?t b? liên k?t v?i nhau,Có th? liên k?t gi?a nhi?u lãnh th? trên th? gi?i,Có kh? n?ng trao ??i thông tin và giao ti?p v?i nhau,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",,,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",20,Minhnn30,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",Correct,1,0,809
CLS022,AWS01L03,SD365,AWS01L03Q1,Q1,Which of the following is false about Network?,G?m nhi?u thi?t b? liên k?t v?i nhau,Có th? liên k?t gi?a nhi?u lãnh th? trên th? gi?i,Có kh? n?ng trao ??i thông tin và giao ti?p v?i nhau,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",,,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",20,Troinsnk1,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",Correct,1,0,917
CLS022,AWS01L03,SD373,AWS01L03Q1,Q1,Which of the following is false about Network?,G?m nhi?u thi?t b? liên k?t v?i nhau,Có th? liên k?t gi?a nhi?u lãnh th? trên th? gi?i,Có kh? n?ng trao ??i thông tin và giao ti?p v?i nhau,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",,,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",20,tuyendd,,Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q1,Q1,Which of the following is false about Network?,G?m nhi?u thi?t b? liên k?t v?i nhau,Có th? liên k?t gi?a nhi?u lãnh th? trên th? gi?i,Có kh? n?ng trao ??i thông tin và giao ti?p v?i nhau,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",,,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",20,hoinsst,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",Correct,1,0,665
CLS022,AWS01L03,SD368,AWS01L03Q1,Q1,Which of the following is false about Network?,G?m nhi?u thi?t b? liên k?t v?i nhau,Có th? liên k?t gi?a nhi?u lãnh th? trên th? gi?i,Có kh? n?ng trao ??i thông tin và giao ti?p v?i nhau,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",,,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",20,thuydt50,"Ch? áp d?ng cho m?ng n?i b? h?p (cùng công ty, khu v?c...)",Correct,1,0,732
CLS022,AWS01L03,SD369,AWS01L03Q2,Q2,Which of the 7 layers understands Frame?,Layer 1,Layer 2,Layer 3,Layer 4,,,Layer 2,20,soimmt,Layer 2,Correct,1,0,822
CLS022,AWS01L03,SD370,AWS01L03Q2,Q2,Which of the 7 layers understands Frame?,Layer 1,Layer 2,Layer 3,Layer 4,,,Layer 2,20,Hooinspq1,Layer 4,Incorrect,0,1,0
CLS022,AWS01L03,SD372,AWS01L03Q2,Q2,Which of the 7 layers understands Frame?,Layer 1,Layer 2,Layer 3,Layer 4,,,Layer 2,20,Khoinhnn10,Layer 3,Incorrect,0,1,0
CLS022,AWS01L03,SD371,AWS01L03Q2,Q2,Which of the 7 layers understands Frame?,Layer 1,Layer 2,Layer 3,Layer 4,,,Layer 2,20,Luoitnt4,Layer 2,Correct,1,0,791
CLS022,AWS01L03,SD364,AWS01L03Q2,Q2,Which of the 7 layers understands Frame?,Layer 1,Layer 2,Layer 3,Layer 4,,,Layer 2,20,Minhnn30,Layer 3,Incorrect,0,1,0
CLS022,AWS01L03,SD365,AWS01L03Q2,Q2,Which of the 7 layers understands Frame?,Layer 1,Layer 2,Layer 3,Layer 4,,,Layer 2,20,Troinsnk1,Layer 2,Correct,1,0,864
CLS022,AWS01L03,SD373,AWS01L03Q2,Q2,Which of the 7 layers understands Frame?,Layer 1,Layer 2,Layer 3,Layer 4,,,Layer 2,20,tuyendd,Layer 4,Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q2,Q2,Which of the 7 layers understands Frame?,Layer 1,Layer 2,Layer 3,Layer 4,,,Layer 2,20,hoinsst,Layer 2,Correct,1,0,804
CLS022,AWS01L03,SD368,AWS01L03Q2,Q2,Which of the 7 layers understands Frame?,Layer 1,Layer 2,Layer 3,Layer 4,,,Layer 2,20,thuydt50,Layer 3,Incorrect,0,1,0
CLS022,AWS01L03,SD369,AWS01L03Q3,Q3,What is WRONG about the characteristics of HUB?,T?i m?t th?i ?i?m ch? cho phép truy?n ho?c nh?n tin,Không phân bi?t chính xác ???c các thi?t b? ?ích,B? t?c ngh?n n?u nhi?u thi?t b? cùng truy?n tin t?i 1 th?i ?i?m,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,,,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,20,soimmt,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,Correct,1,0,563
CLS022,AWS01L03,SD370,AWS01L03Q3,Q3,What is WRONG about the characteristics of HUB?,T?i m?t th?i ?i?m ch? cho phép truy?n ho?c nh?n tin,Không phân bi?t chính xác ???c các thi?t b? ?ích,B? t?c ngh?n n?u nhi?u thi?t b? cùng truy?n tin t?i 1 th?i ?i?m,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,,,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,20,Hooinspq1,,Incorrect,0,1,0
CLS022,AWS01L03,SD372,AWS01L03Q3,Q3,What is WRONG about the characteristics of HUB?,T?i m?t th?i ?i?m ch? cho phép truy?n ho?c nh?n tin,Không phân bi?t chính xác ???c các thi?t b? ?ích,B? t?c ngh?n n?u nhi?u thi?t b? cùng truy?n tin t?i 1 th?i ?i?m,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,,,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,20,Khoinhnn10,Không phân bi?t chính xác ???c các thi?t b? ?ích,Incorrect,0,1,0
CLS022,AWS01L03,SD371,AWS01L03Q3,Q3,What is WRONG about the characteristics of HUB?,T?i m?t th?i ?i?m ch? cho phép truy?n ho?c nh?n tin,Không phân bi?t chính xác ???c các thi?t b? ?ích,B? t?c ngh?n n?u nhi?u thi?t b? cùng truy?n tin t?i 1 th?i ?i?m,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,,,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,20,Luoitnt4,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,Correct,1,0,842
CLS022,AWS01L03,SD364,AWS01L03Q3,Q3,What is WRONG about the characteristics of HUB?,T?i m?t th?i ?i?m ch? cho phép truy?n ho?c nh?n tin,Không phân bi?t chính xác ???c các thi?t b? ?ích,B? t?c ngh?n n?u nhi?u thi?t b? cùng truy?n tin t?i 1 th?i ?i?m,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,,,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,20,Minhnn30,Không phân bi?t chính xác ???c các thi?t b? ?ích,Incorrect,0,1,0
CLS022,AWS01L03,SD365,AWS01L03Q3,Q3,What is WRONG about the characteristics of HUB?,T?i m?t th?i ?i?m ch? cho phép truy?n ho?c nh?n tin,Không phân bi?t chính xác ???c các thi?t b? ?ích,B? t?c ngh?n n?u nhi?u thi?t b? cùng truy?n tin t?i 1 th?i ?i?m,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,,,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,20,Troinsnk1,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,Correct,1,0,819
CLS022,AWS01L03,SD373,AWS01L03Q3,Q3,What is WRONG about the characteristics of HUB?,T?i m?t th?i ?i?m ch? cho phép truy?n ho?c nh?n tin,Không phân bi?t chính xác ???c các thi?t b? ?ích,B? t?c ngh?n n?u nhi?u thi?t b? cùng truy?n tin t?i 1 th?i ?i?m,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,,,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,20,tuyendd,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,Correct,1,0,573
CLS022,AWS01L03,SD366,AWS01L03Q3,Q3,What is WRONG about the characteristics of HUB?,T?i m?t th?i ?i?m ch? cho phép truy?n ho?c nh?n tin,Không phân bi?t chính xác ???c các thi?t b? ?ích,B? t?c ngh?n n?u nhi?u thi?t b? cùng truy?n tin t?i 1 th?i ?i?m,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,,,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,20,hoinsst,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,Correct,1,0,679
CLS022,AWS01L03,SD368,AWS01L03Q3,Q3,What is WRONG about the characteristics of HUB?,T?i m?t th?i ?i?m ch? cho phép truy?n ho?c nh?n tin,Không phân bi?t chính xác ???c các thi?t b? ?ích,B? t?c ngh?n n?u nhi?u thi?t b? cùng truy?n tin t?i 1 th?i ?i?m,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,,,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,20,thuydt50,Truy?n/nh?n Frame gi?a các thi?t b? trong m?ng,Correct,1,0,736
CLS022,AWS01L03,SD369,AWS01L03Q4,Q4,Which of the following are not a layer 1 device?,Switch,Hub,Router,Adapter,,,"Switch, Router",20,soimmt,"Hub, Adapter",Incorrect,0,1,0
CLS022,AWS01L03,SD370,AWS01L03Q4,Q4,Which of the following are not a layer 1 device?,Switch,Hub,Router,Adapter,,,"Switch, Router",20,Hooinspq1,"Hub, Router, Adapter",Incorrect,0,1,0
CLS022,AWS01L03,SD372,AWS01L03Q4,Q4,Which of the following are not a layer 1 device?,Switch,Hub,Router,Adapter,,,"Switch, Router",20,Khoinhnn10,"Switch, Router, Adapter",Incorrect,0,1,0
CLS022,AWS01L03,SD371,AWS01L03Q4,Q4,Which of the following are not a layer 1 device?,Switch,Hub,Router,Adapter,,,"Switch, Router",20,Luoitnt4,"Switch, Hub",Incorrect,0,1,0
CLS022,AWS01L03,SD364,AWS01L03Q4,Q4,Which of the following are not a layer 1 device?,Switch,Hub,Router,Adapter,,,"Switch, Router",20,Minhnn30,"Router, Adapter",Incorrect,0,1,0
CLS022,AWS01L03,SD365,AWS01L03Q4,Q4,Which of the following are not a layer 1 device?,Switch,Hub,Router,Adapter,,,"Switch, Router",20,Troinsnk1,"Switch, Hub, Router",Incorrect,0,1,0
CLS022,AWS01L03,SD373,AWS01L03Q4,Q4,Which of the following are not a layer 1 device?,Switch,Hub,Router,Adapter,,,"Switch, Router",20,tuyendd,"Router, Adapter",Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q4,Q4,Which of the following are not a layer 1 device?,Switch,Hub,Router,Adapter,,,"Switch, Router",20,hoinsst,"Switch, Hub",Incorrect,0,1,0
CLS022,AWS01L03,SD368,AWS01L03Q4,Q4,Which of the following are not a layer 1 device?,Switch,Hub,Router,Adapter,,,"Switch, Router",20,thuydt50,"Switch, Adapter",Incorrect,0,1,0
CLS022,AWS01L03,SD369,AWS01L03Q5,Q5,What happens when frames COLLIDE during transmission?,"Frame b? m?t, không khôi ph?c l?i ???c",Frame s? ???c chuy?n thành gói IP ?? truy?n ?i ti?p,B? gián ?o?n l?i 1 kho?ng th?i gian,Không có ?áp án nào ?úng,,,B? gián ?o?n l?i 1 kho?ng th?i gian,20,soimmt,Không có ?áp án nào ?úng,Incorrect,0,1,0
CLS022,AWS01L03,SD370,AWS01L03Q5,Q5,What happens when frames COLLIDE during transmission?,"Frame b? m?t, không khôi ph?c l?i ???c",Frame s? ???c chuy?n thành gói IP ?? truy?n ?i ti?p,B? gián ?o?n l?i 1 kho?ng th?i gian,Không có ?áp án nào ?úng,,,B? gián ?o?n l?i 1 kho?ng th?i gian,20,Hooinspq1,B? gián ?o?n l?i 1 kho?ng th?i gian,Correct,1,0,814
CLS022,AWS01L03,SD372,AWS01L03Q5,Q5,What happens when frames COLLIDE during transmission?,"Frame b? m?t, không khôi ph?c l?i ???c",Frame s? ???c chuy?n thành gói IP ?? truy?n ?i ti?p,B? gián ?o?n l?i 1 kho?ng th?i gian,Không có ?áp án nào ?úng,,,B? gián ?o?n l?i 1 kho?ng th?i gian,20,Khoinhnn10,Không có ?áp án nào ?úng,Incorrect,0,1,0
CLS022,AWS01L03,SD371,AWS01L03Q5,Q5,What happens when frames COLLIDE during transmission?,"Frame b? m?t, không khôi ph?c l?i ???c",Frame s? ???c chuy?n thành gói IP ?? truy?n ?i ti?p,B? gián ?o?n l?i 1 kho?ng th?i gian,Không có ?áp án nào ?úng,,,B? gián ?o?n l?i 1 kho?ng th?i gian,20,Luoitnt4,B? gián ?o?n l?i 1 kho?ng th?i gian,Correct,1,0,740
CLS022,AWS01L03,SD364,AWS01L03Q5,Q5,What happens when frames COLLIDE during transmission?,"Frame b? m?t, không khôi ph?c l?i ???c",Frame s? ???c chuy?n thành gói IP ?? truy?n ?i ti?p,B? gián ?o?n l?i 1 kho?ng th?i gian,Không có ?áp án nào ?úng,,,B? gián ?o?n l?i 1 kho?ng th?i gian,20,Minhnn30,B? gián ?o?n l?i 1 kho?ng th?i gian,Correct,1,0,884
CLS022,AWS01L03,SD365,AWS01L03Q5,Q5,What happens when frames COLLIDE during transmission?,"Frame b? m?t, không khôi ph?c l?i ???c",Frame s? ???c chuy?n thành gói IP ?? truy?n ?i ti?p,B? gián ?o?n l?i 1 kho?ng th?i gian,Không có ?áp án nào ?úng,,,B? gián ?o?n l?i 1 kho?ng th?i gian,20,Troinsnk1,B? gián ?o?n l?i 1 kho?ng th?i gian,Correct,1,0,811
CLS022,AWS01L03,SD373,AWS01L03Q5,Q5,What happens when frames COLLIDE during transmission?,"Frame b? m?t, không khôi ph?c l?i ???c",Frame s? ???c chuy?n thành gói IP ?? truy?n ?i ti?p,B? gián ?o?n l?i 1 kho?ng th?i gian,Không có ?áp án nào ?úng,,,B? gián ?o?n l?i 1 kho?ng th?i gian,20,tuyendd,Không có ?áp án nào ?úng,Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q5,Q5,What happens when frames COLLIDE during transmission?,"Frame b? m?t, không khôi ph?c l?i ???c",Frame s? ???c chuy?n thành gói IP ?? truy?n ?i ti?p,B? gián ?o?n l?i 1 kho?ng th?i gian,Không có ?áp án nào ?úng,,,B? gián ?o?n l?i 1 kho?ng th?i gian,20,hoinsst,Không có ?áp án nào ?úng,Incorrect,0,1,0
CLS022,AWS01L03,SD368,AWS01L03Q5,Q5,What happens when frames COLLIDE during transmission?,"Frame b? m?t, không khôi ph?c l?i ???c",Frame s? ???c chuy?n thành gói IP ?? truy?n ?i ti?p,B? gián ?o?n l?i 1 kho?ng th?i gian,Không có ?áp án nào ?úng,,,B? gián ?o?n l?i 1 kho?ng th?i gian,20,thuydt50,Không có ?áp án nào ?úng,Incorrect,0,1,0
